0.06828476422381069, 2.8077920037703246
0.35074490089807053, 2.746288586913831
0.6332050375723295, 2.6847851700573404
0.9156651742465902, 2.623281753200848
1.1626214227738068, 2.5528238158824914
1.4803759851281653, 2.4825229754143425
1.7272275024219095, 2.403189066059226
2.0094781766292256, 2.3239337051292113
2.291519388369596, 2.226926400125678
2.5383709056633412, 2.1475924907705606
2.749718534810044, 2.059304060953578
2.9610661639567457, 1.9710156311365958
3.2076034875500747, 1.865053805671196
3.418741654229833, 1.7590134317806925
3.629984552143063, 1.66184902992695
3.8058282931427234, 1.5646060796481036
4.0523656167360524, 1.4586442541827038
4.263294320948866, 1.334851936218679
4.438823868248107, 1.2109810698295496
4.579163721100725, 1.1047835990888384
4.754797999633441, 0.9897887047364691
4.895242583719531, 0.892467206032519
5.035687167805619, 0.7951457073285688
5.176131751891708, 0.6978242086246169
5.280967716597283, 0.58267221742204
5.491896420810097, 0.4588798994580152
5.632026811195768, 0.3349304846437846
5.772471395281858, 0.23760898593983093
5.842012934307332, 0.13125441834891305
5.9470583614798525, 0.03385437121985824
