0.026915927002330697, 2.3017830492498614
0.4158877281177178, 2.2671431937789643
0.7694603723195357, 2.2324247898829617
1.1584321734349228, 2.1977849344120637
1.5474039745503108, 2.1631450789411675
1.9362710444322255, 2.1196292514335084
2.28973895740057, 2.0760348755007465
2.6432068703689167, 2.0324404995679837
2.996570052103789, 1.9799701515984598
3.34982850260519, 1.9186238315921766
3.7383813787866895, 1.8484800879742362
4.056345403607992, 1.7959311915796086
4.374309428429294, 1.7433822951849818
4.656874296337026, 1.6907548503652494
4.974733589924854, 1.6293299819338625
5.292697614746158, 1.5767810855392348
5.575367213887363, 1.5330296127562653
5.928730395622235, 1.4805592647867414
6.317283271803735, 1.410415521168801
6.63545675909198, 1.3756185688476945
6.988715209593382, 1.3142722488414114
7.306469771947739, 1.2439714083732625
7.624119603068625, 1.1647945958683543
8.047966904930222, 1.0858534286387567
8.365826198518054, 1.0244285602073688
8.648391066425784, 0.9718011153876382
8.930746471866573, 0.9014217264943838
9.17770272039379, 0.8309637891760282
9.424658968921008, 0.7605058518576708
9.707223836828737, 0.7078784070379402
9.918885659675857, 0.6462178933312401
10.165737176969602, 0.5668839839761226
10.554080590684158, 0.4789882962846601
10.907024847485141, 0.3910140601680947
11.224674678606029, 0.31183724766318655
11.506925352813344, 0.23258188673317193
11.789176027020659, 0.15332652580315909
12.035922813080933, 0.06511664441127962
